nic_4digit,nic_2digit,sector_name,region,year,inr_usd,intensity_kg_co2e_per_inr_lakh,log_intensity,is_augmented
900,90,Creative and performing arts,west,2015,65.5,0.01843341,-3.99359044,1
104,10,Vegetable and animal oils,south,2017,65.1,0.07241203,-2.62538283,1
241,24,Basic iron and steel,north,2012,53.4,2.67233411,0.98295229,1
853,85,Secondary education,west,2020,74.2,0.0095844,-4.6476185,0
351,35,Generation of electricity,north,2017,65.1,0.92589108,-0.07699868,0
242,24,Basic precious metals,south,2010,45.7,0.87871555,-0.12929404,1
311,3,Marine fishing,east,2020,74.2,0.12135261,-2.10905487,1
206,20,Other chemical products,north,2012,53.4,0.38880618,-0.94467432,1
720,7,Mining of non-ferrous metal ores,east,2014,61.0,0.31773037,-1.14655216,1
202,20,Agrochemicals,west,2021,73.9,0.3772081,-0.97495825,1
370,37,Sewerage treatment,south,2018,68.4,0.10833388,-2.22253737,1
171,17,Pulp and paper,central,2015,65.5,0.53127822,-0.63246945,1
275,27,Domestic appliances,east,2021,73.9,0.35394584,-1.03861136,1
192,19,Refined petroleum products,west,2012,53.4,0.61894287,-0.47974231,1
275,27,Domestic appliances,central,2013,58.6,0.44868809,-0.80142731,1
681,68,Real estate activities,east,2020,74.2,0.01415808,-4.25747011,1
105,10,Dairy products,south,2021,73.9,0.1279494,-2.05612038,1
202,20,Agrochemicals,east,2017,65.1,0.49535591,-0.70247877,0
710,7,Mining of iron ores,north,2017,65.1,0.2163637,-1.5307945,1
710,7,Mining of iron ores,south,2015,65.5,0.26490476,-1.32838492,1
191,19,Coke oven products,north,2016,67.1,1.1407979,0.13172793,1
360,36,Water collection and supply,central,2012,53.4,0.08350553,-2.48284248,1
151,15,Leather tanning,north,2022,78.6,0.12460861,-2.0825776,1
641,64,Banking,west,2023,83.1,0.00717252,-4.93749888,0
465,46,Wholesale of IT equipment,south,2020,74.2,0.01660785,-4.09788009,1
891,8,Mining of chemical minerals,central,2015,65.5,0.16561315,-1.79810066,1
141,1,Raising cattle,south,2010,45.7,0.20550297,-1.58229479,1
461,46,Wholesale of agricultural materials,south,2021,73.9,0.03404556,-3.3800558,1
301,30,Ships and boats,north,2018,68.4,0.38871166,-0.94491745,0
731,73,Advertising,south,2023,83.1,0.00687976,-4.97917158,0
381,38,Collection of non-hazardous waste,east,2015,65.5,0.08891289,-2.42009818,1
222,22,Plastic products,north,2013,58.6,0.28886348,-1.24180108,1
293,29,Auto parts and accessories,central,2014,61.0,0.53623002,-0.62319207,1
205,20,Soap and detergents,central,2020,74.2,0.17205054,-1.75996698,1
141,1,Raising cattle,west,2015,65.5,0.19541798,-1.63261452,1
810,8,Quarrying of stone,central,2011,46.7,0.08210072,-2.49980853,1
931,93,Sports activities,central,2019,70.4,0.03631735,-3.31545969,1
221,22,Rubber products,south,2023,83.1,0.24509143,-1.40612394,0
381,38,Collection of non-hazardous waste,west,2020,74.2,0.08734011,-2.43794544,1
512,51,Air freight,north,2021,73.9,1.18676377,0.17123008,1
891,8,Mining of chemical minerals,north,2015,65.5,0.14933741,-1.90154705,1
960,96,Personal service activities,central,2016,67.1,0.01456241,-4.22931159,1
110,11,Beverages,east,2011,46.7,0.13053008,-2.03615157,0
600,6,Extraction of crude petroleum,east,2021,73.9,0.19013474,-1.66002231,1
881,88,Social work,east,2013,58.6,0.01327004,-4.32224678,1
222,22,Plastic products,north,2017,65.1,0.35229026,-1.04329983,0
242,24,Basic precious metals,north,2023,83.1,0.65554973,-0.42228111,1
242,24,Basic precious metals,west,2019,70.4,0.75934485,-0.27529925,1
861,86,Hospital activities,south,2015,65.5,0.0462365,-3.07398576,0
931,93,Sports activities,south,2018,68.4,0.02327776,-3.76025687,1
141,1,Raising cattle,east,2011,46.7,0.28564442,-1.25300753,1
291,29,Motor vehicles,east,2020,74.2,0.4779975,-0.73814978,0
620,62,Computer programming and consultancy,south,2016,67.1,0.01063922,-4.54320792,1
293,29,Auto parts and accessories,east,2018,68.4,0.41211055,-0.88646363,1
310,31,Furniture,central,2015,65.5,0.20921212,-1.5644066,1
521,52,Cargo warehousing,west,2012,53.4,0.0523573,-2.94966389,1
771,77,Renting of equipment,north,2012,53.4,0.03154945,-3.45619915,0
370,37,Sewerage treatment,east,2014,61.0,0.14059813,-1.96184961,1
289,28,Other special machinery,west,2021,73.9,0.43052707,-0.84274509,1
210,2,Forestry and logging,north,2010,45.7,0.02639293,-3.63465904,1
210,2,Forestry and logging,north,2020,74.2,0.02140813,-3.84398437,1
301,30,Ships and boats,south,2014,61.0,0.35598087,-1.03287828,1
311,3,Marine fishing,central,2012,53.4,0.09139715,-2.39254096,1
222,22,Plastic products,east,2011,46.7,0.42868827,-0.84702528,0
492,49,Freight rail transport,south,2020,74.2,0.02838198,-3.56200079,1
471,47,Retail in non-specialised stores,central,2013,58.6,0.02080223,-3.87269519,1
141,1,Raising cattle,north,2010,45.7,0.23527811,-1.44698703,1
651,65,Insurance,west,2011,46.7,0.00702533,-4.95823365,0
853,85,Secondary education,south,2016,67.1,0.00811771,-4.81370776,1
721,72,R&D — natural sciences,north,2023,83.1,0.0203987,-3.89228407,1
107,10,Bakery products,west,2022,78.6,0.05958761,-2.82030754,0
311,3,Marine fishing,south,2021,73.9,0.07773821,-2.55440842,1
321,3,Aquaculture,north,2011,46.7,0.08523428,-2.46235163,1
431,43,Demolition and site preparation,north,2010,45.7,0.20054768,-1.60670324,0
431,43,Demolition and site preparation,north,2023,83.1,0.15436614,-1.86842798,1
206,20,Other chemical products,east,2022,78.6,0.38260229,-0.96075923,1
201,20,Basic chemicals,south,2016,67.1,0.57212705,-0.5583942,1
711,71,Architecture and engineering,south,2011,46.7,0.01257475,-4.37606448,1
262,26,Computers and peripherals,west,2012,53.4,0.24261838,-1.41626554,1
106,10,Grain mill products,west,2011,46.7,0.08282043,-2.49108057,1
611,61,Wired telecommunications,east,2016,67.1,0.03526968,-3.34473161,1
102,10,Processing fish,north,2016,67.1,0.11367484,-2.17441317,1
871,87,Residential care,south,2014,61.0,0.03148517,-3.45823855,1
411,41,Building construction,central,2010,45.7,0.45381535,-0.79006489,1
321,3,Aquaculture,north,2016,67.1,0.08358802,-2.4818551,1
731,73,Advertising,south,2022,78.6,0.00744317,-4.90045868,1
360,36,Water collection and supply,east,2010,45.7,0.08975432,-2.41067912,1
551,55,Hotels,east,2023,83.1,0.10251425,-2.27775346,1
871,87,Residential care,east,2022,78.6,0.02466321,-3.70244268,1
411,41,Building construction,east,2015,65.5,0.35825089,-1.02652172,0
451,45,Sale of motor vehicles,north,2020,74.2,0.02753575,-3.59227017,1
289,28,Other special machinery,west,2017,65.1,0.42758943,-0.84959181,1
491,49,Passenger rail transport,west,2010,45.7,0.04908629,-3.01417544,0
243,24,Aluminium,west,2014,61.0,6.83257666,1.92170186,1
221,22,Rubber products,west,2018,68.4,0.28558282,-1.2532232,0
111,1,Growing cereals,west,2016,67.1,0.05447696,-2.90997744,0
710,7,Mining of iron ores,east,2019,70.4,0.24294493,-1.41492051,1
511,51,Air passenger transport,east,2016,67.1,0.31328138,-1.16065351,1
782,78,Temporary employment agencies,west,2014,61.0,0.00701745,-4.95935533,1
120,12,Tobacco products,south,2012,53.4,0.06605086,-2.7173303,1
853,85,Secondary education,central,2016,67.1,0.01104761,-4.50554118,1
512,51,Air freight,west,2015,65.5,1.25330427,0.22578348,0
281,28,General machinery,east,2023,83.1,0.7615854,-0.27235297,1
710,7,Mining of iron ores,south,2020,74.2,0.19489584,-1.63529002,0
235,23,Cement and lime,central,2010,45.7,1.01456374,0.01445871,1
881,88,Social work,north,2021,73.9,0.00754326,-4.88710123,1
351,35,Generation of electricity,north,2022,78.6,0.71900865,-0.32988189,1
681,68,Real estate activities,east,2016,67.1,0.01693263,-4.07851271,1
221,22,Rubber products,west,2015,65.5,0.33039038,-1.10748037,1
810,8,Quarrying of stone,north,2022,78.6,0.0904745,-2.40268724,1
475,47,Retail of household goods,central,2014,61.0,0.0142558,-4.25059155,1
711,71,Architecture and engineering,west,2011,46.7,0.01170888,-4.44740802,0
881,88,Social work,north,2019,70.4,0.00864,-4.7513527,0
303,30,Aircraft,central,2022,78.6,0.2390397,-1.43112563,1
251,25,Structural metal products,central,2010,45.7,0.85090699,-0.16145245,1
900,90,Creative and performing arts,west,2016,67.1,0.01345589,-4.30833849,1
105,10,Dairy products,north,2019,70.4,0.09130175,-2.39358533,1
451,45,Sale of motor vehicles,central,2021,73.9,0.02268778,-3.78592876,1
101,10,Processing meat,east,2019,70.4,0.17337221,-1.75231447,1
210,2,Forestry and logging,south,2023,83.1,0.01671302,-4.09156729,1
960,96,Personal service activities,central,2021,73.9,0.01673101,-4.09049153,1
201,20,Basic chemicals,west,2013,58.6,0.6368736,-0.45118408,1
120,12,Tobacco products,east,2021,73.9,0.06613265,-2.71609274,1
531,53,Postal activities,east,2014,61.0,0.10465215,-2.25711326,1
382,38,Treatment of non-hazardous waste,west,2013,58.6,0.21551037,-1.53474624,1
383,38,Recycling of metal waste,west,2013,58.6,0.06166512,-2.78603681,1
620,62,Computer programming and consultancy,central,2018,68.4,0.01288344,-4.35181286,0
681,68,Real estate activities,north,2012,53.4,0.01873566,-3.97732636,1
492,49,Freight rail transport,north,2020,74.2,0.02893736,-3.54262194,1
494,49,Freight transport by road,east,2012,53.4,0.16767557,-1.78572433,1
103,10,Processing fruits and vegetables,north,2013,58.6,0.13039026,-2.03722335,1
222,22,Plastic products,north,2023,83.1,0.32178486,-1.1338721,1
510,5,Mining of hard coal,west,2013,58.6,0.17813103,-1.72523589,1
245,24,Copper products,west,2013,58.6,3.09727464,1.13052258,1
321,3,Aquaculture,east,2014,61.0,0.07968843,-2.52963091,0
641,64,Banking,north,2019,70.4,0.00864,-4.7513527,0
205,20,Soap and detergents,north,2018,68.4,0.24350062,-1.41263578,1
301,30,Ships and boats,north,2018,68.4,0.44819478,-0.80252736,1
471,47,Retail in non-specialised stores,west,2016,67.1,0.02409309,-3.7258303,1
360,36,Water collection and supply,west,2022,78.6,0.07189051,-2.63261106,1
382,38,Treatment of non-hazardous waste,north,2022,78.6,0.22698418,-1.48287496,1
101,10,Processing meat,central,2013,58.6,0.13321246,-2.01580999,1
104,10,Vegetable and animal oils,east,2015,65.5,0.13113942,-2.03149422,1
721,72,R&D — natural sciences,west,2023,83.1,0.01445122,-4.23697672,1
121,1,Growing vegetables,west,2011,46.7,0.03146365,-3.45892247,1
221,22,Rubber products,north,2021,73.9,0.26784377,-1.31735142,1
900,90,Creative and performing arts,central,2016,67.1,0.01276566,-4.36099646,1
261,26,Electronic components,east,2012,53.4,0.38297526,-0.95978489,0
512,51,Air freight,west,2012,53.4,1.33253598,0.28708388,1
462,46,Wholesale of textiles,west,2012,53.4,0.03684769,-3.30096248,1
382,38,Treatment of non-hazardous waste,east,2017,65.1,0.26283306,-1.3362362,1
104,10,Vegetable and animal oils,west,2016,67.1,0.09428231,-2.36146173,1
141,1,Raising cattle,central,2014,61.0,0.20198387,-1.59956741,1
512,51,Air freight,central,2014,61.0,1.37303272,0.31702196,0
131,13,Spinning and weaving,central,2019,70.4,0.16578832,-1.79704351,1
512,51,Air freight,east,2019,70.4,1.26686545,0.2365457,1
107,10,Bakery products,north,2012,53.4,0.08202857,-2.50068771,0
251,25,Structural metal products,east,2010,45.7,0.67615494,-0.39133302,1
321,3,Aquaculture,south,2017,65.1,0.06351614,-2.75646128,1
210,2,Forestry and logging,east,2023,83.1,0.01799424,-4.01770348,1
141,14,Wearing apparel,central,2020,74.2,0.11970648,-2.12271257,1
891,8,Mining of chemical minerals,north,2020,74.2,0.16794357,-1.78412725,1
321,3,Aquaculture,central,2021,73.9,0.05232412,-2.95029784,1
242,24,Basic precious metals,east,2019,70.4,0.76106939,-0.27303074,1
151,1,Mixed farming,east,2015,65.5,0.09427655,-2.36152279,0
451,45,Sale of motor vehicles,central,2016,67.1,0.02358592,-3.74710546,1
101,10,Processing meat,north,2022,78.6,0.15359085,-1.87346301,1
303,30,Aircraft,central,2020,74.2,0.3582009,-1.02666129,1
210,2,Forestry and logging,west,2022,78.6,0.01962045,-3.93118287,1
510,5,Mining of hard coal,north,2012,53.4,0.18677274,-1.6778627,0
271,27,Electric motors,south,2010,45.7,0.50024851,-0.69265029,1
231,23,Glass products,south,2023,83.1,0.52132607,-0.65137957,1
211,21,Basic pharmaceuticals,south,2018,68.4,0.16014199,-1.83169441,1
120,12,Tobacco products,east,2022,78.6,0.05684104,-2.86749667,1
493,49,Other land passenger transport,west,2010,45.7,0.13408939,-2.00924863,0
370,37,Sewerage treatment,north,2020,74.2,0.12607566,-2.07087307,1
221,22,Rubber products,west,2016,67.1,0.26269023,-1.33677979,1
241,24,Basic iron and steel,central,2022,78.6,2.07681171,0.73083389,1
205,20,Soap and detergents,west,2012,53.4,0.25215226,-1.37772218,1
651,65,Insurance,central,2018,68.4,0.00579154,-5.15135745,1
244,24,"Lead, zinc, and tin",north,2013,58.6,3.20706527,1.16535627,1
206,20,Other chemical products,central,2012,53.4,0.37053075,-0.99281883,0
631,63,Data processing,east,2012,53.4,0.03659262,-3.30790868,1
531,53,Postal activities,central,2018,68.4,0.06442587,-2.74224006,1
301,30,Ships and boats,west,2013,58.6,0.39421724,-0.93085316,0
360,36,Water collection and supply,west,2013,58.6,0.06825711,-2.68447364,1
531,53,Postal activities,east,2023,83.1,0.07466516,-2.59474166,1
641,64,Banking,central,2021,73.9,0.00546489,-5.2094106,1
141,1,Raising cattle,north,2023,83.1,0.13180228,-2.02645236,1
211,21,Basic pharmaceuticals,north,2022,78.6,0.18387035,-1.69352438,0
360,36,Water collection and supply,south,2010,45.7,0.11424341,-2.16942392,1
510,5,Mining of hard coal,north,2012,53.4,0.1938781,-1.64052566,1
106,10,Grain mill products,central,2022,78.6,0.09964446,-2.30614679,1
321,3,Aquaculture,central,2012,53.4,0.06338031,-2.75860202,1
245,24,Copper products,east,2019,70.4,4.67099555,1.54137223,1
512,51,Air freight,west,2023,83.1,0.94603671,-0.05547391,1
241,24,Basic iron and steel,north,2012,53.4,2.59200769,0.95243275,1
235,23,Cement and lime,central,2022,78.6,0.86968184,-0.13962783,1
211,21,Basic pharmaceuticals,south,2023,83.1,0.11587677,-2.15522801,1
731,73,Advertising,north,2017,65.1,0.00903308,-4.70686148,0
205,20,Soap and detergents,central,2015,65.5,0.25239164,-1.37677326,1
251,25,Structural metal products,south,2018,68.4,0.65838446,-0.41796624,0
501,50,Sea transport,north,2012,53.4,0.02194344,-3.81928712,1
810,8,Quarrying of stone,south,2018,68.4,0.07321467,-2.61435941,1
741,74,Design activities,south,2012,53.4,0.00730675,-4.91895613,1
501,50,Sea transport,west,2017,65.1,0.0174559,-4.04807754,1
861,86,Hospital activities,east,2023,83.1,0.03981268,-3.22356978,1
891,8,Mining of chemical minerals,south,2022,78.6,0.15888204,-1.83959325,1
465,46,Wholesale of IT equipment,central,2015,65.5,0.02631731,-3.63752821,1
203,20,Paints and coatings,central,2017,65.1,0.33534775,-1.09258723,1
611,61,Wired telecommunications,east,2010,45.7,0.04820491,-3.03229433,1
475,47,Retail of household goods,north,2018,68.4,0.01656442,-4.10049843,0
360,36,Water collection and supply,west,2010,45.7,0.09657502,-2.33743514,1
192,19,Refined petroleum products,central,2011,46.7,0.96680338,-0.03376013,1
681,68,Real estate activities,east,2011,46.7,0.02680993,-3.61898306,1
201,20,Basic chemicals,south,2022,78.6,0.44660504,-0.80608066,1
301,30,Ships and boats,north,2021,73.9,0.35094278,-1.04713208,1
720,7,Mining of non-ferrous metal ores,north,2017,65.1,0.32793265,-1.11494704,1
242,24,Basic precious metals,south,2018,68.4,0.65560742,-0.42219312,1
289,28,Other special machinery,east,2015,65.5,0.71333594,-0.3378028,1
881,88,Social work,south,2015,65.5,0.00764872,-4.87321657,1
891,8,Mining of chemical minerals,west,2011,46.7,0.19410085,-1.63937741,1
245,24,Copper products,north,2021,73.9,3.53652367,1.26314423,1
206,20,Other chemical products,north,2013,58.6,0.32938277,-1.11053478,1
293,29,Auto parts and accessories,central,2022,78.6,0.37815217,-0.97245861,0
254,25,Fasteners and springs,west,2018,68.4,0.66545791,-0.40727989,1
232,23,Refractory products,east,2023,83.1,0.49117844,-0.71094779,1
352,35,Gas distribution,south,2019,70.4,0.48992571,-0.71350152,1
131,13,Spinning and weaving,east,2012,53.4,0.19568063,-1.6312714,1
721,72,R&D — natural sciences,north,2019,70.4,0.01754205,-4.04315467,1
161,16,Sawmilling and planing,central,2020,74.2,0.0903672,-2.40387391,0
471,47,Retail in non-specialised stores,north,2013,58.6,0.02233332,-3.80167567,1
110,11,Beverages,north,2010,45.7,0.12149524,-2.10788019,1
681,68,Real estate activities,east,2018,68.4,0.01509744,-4.1932304,1
301,30,Ships and boats,south,2022,78.6,0.29913789,-1.20685063,1
244,24,"Lead, zinc, and tin",west,2019,70.4,3.29722204,1.19308031,1
281,28,General machinery,west,2011,46.7,0.70389196,-0.35113039,1
494,49,Freight transport by road,central,2023,83.1,0.10687241,-2.23611955,1
871,87,Residential care,south,2013,58.6,0.03401382,-3.38098834,1
631,63,Data processing,central,2018,68.4,0.03175302,-3.44976747,1
222,22,Plastic products,west,2022,78.6,0.26686947,-1.3209956,1
900,90,Creative and performing arts,north,2013,58.6,0.01051601,-4.55485639,1
960,96,Personal service activities,north,2016,67.1,0.01731803,-4.05600721,0
321,32,Jewellery,east,2020,74.2,0.27921499,-1.27577323,1
161,16,Sawmilling and planing,west,2018,68.4,0.08817996,-2.42837556,0
131,13,Spinning and weaving,west,2011,46.7,0.13583578,-1.99630865,1
111,1,Growing cereals,west,2020,74.2,0.05023785,-2.99098657,1
782,78,Temporary employment agencies,west,2012,53.4,0.00572564,-5.16280081,0
310,31,Furniture,west,2018,68.4,0.17073318,-1.7676533,1
631,63,Data processing,west,2017,65.1,0.02546752,-3.67035135,1
493,49,Other land passenger transport,west,2013,58.6,0.13101971,-2.03240754,1
381,38,Collection of non-hazardous waste,central,2018,68.4,0.08989016,-2.40916677,1
221,22,Rubber products,west,2023,83.1,0.18676507,-1.67790375,1
475,47,Retail of household goods,central,2017,65.1,0.01289937,-4.35057699,1
631,63,Data processing,west,2018,68.4,0.03042072,-3.49263144,1
191,19,Coke oven products,north,2015,65.5,0.99752789,-0.00247517,0
581,58,Publishing,south,2011,46.7,0.03033715,-3.49538227,1
871,87,Residential care,central,2022,78.6,0.02750198,-3.59349743,0
510,5,Mining of hard coal,south,2019,70.4,0.11133081,-2.19524928,1
620,62,Computer programming and consultancy,south,2019,70.4,0.01128,-4.48472403,0
891,8,Mining of chemical minerals,west,2012,53.4,0.19891132,-1.61489617,1
271,27,Electric motors,north,2017,65.1,0.4707682,-0.75338945,1
102,10,Processing fish,east,2014,61.0,0.16192321,-1.82063306,1
262,26,Computers and peripherals,south,2011,46.7,0.18117797,-1.70827546,1
475,47,Retail of household goods,central,2011,46.7,0.01573806,-4.1516733,1
351,35,Generation of electricity,central,2023,83.1,0.77373536,-0.25652538,1
271,27,Electric motors,south,2018,68.4,0.51684466,-0.66001291,1
494,49,Freight transport by road,north,2020,74.2,0.11829888,-2.13454098,0
242,24,Basic precious metals,east,2012,53.4,1.4157815,0.34768167,1
512,51,Air freight,central,2016,67.1,1.10803182,0.10258531,1
611,61,Wired telecommunications,central,2015,65.5,0.03547603,-3.33889796,1
