year,month,sector,co2_mt,date,month_sin,month_cos,year_norm,sector_id,category_id
2015,1,gas,10.526,2015-01-01,0.49999999999999994,0.8660254037844387,0.7575757575757576,2,3
2015,2,gas,10.316,2015-02-01,0.8660254037844386,0.5000000000000001,0.7575757575757576,2,3
2015,3,gas,8.864,2015-03-01,1.0,6.123233995736766e-17,0.7575757575757576,2,3
2015,4,gas,10.043,2015-04-01,0.8660254037844387,-0.4999999999999998,0.7575757575757576,2,3
2015,5,gas,8.813,2015-05-01,0.49999999999999994,-0.8660254037844387,0.7575757575757576,2,3
2015,6,gas,8.8,2015-06-01,1.2246467991473532e-16,-1.0,0.7575757575757576,2,3
2015,7,gas,9.454,2015-07-01,-0.4999999999999997,-0.8660254037844388,0.7575757575757576,2,3
2015,8,gas,10.217,2015-08-01,-0.8660254037844384,-0.5000000000000004,0.7575757575757576,2,3
2015,9,gas,11.085,2015-09-01,-1.0,-1.8369701987210297e-16,0.7575757575757576,2,3
2015,10,gas,11.795,2015-10-01,-0.8660254037844386,0.5000000000000001,0.7575757575757576,2,3
2015,11,gas,12.464,2015-11-01,-0.5000000000000004,0.8660254037844384,0.7575757575757576,2,3
2015,12,gas,11.931,2015-12-01,-2.4492935982947064e-16,1.0,0.7575757575757576,2,3
2016,1,gas,10.976,2016-01-01,0.49999999999999994,0.8660254037844387,0.7878787878787878,2,3
2016,2,gas,11.519,2016-02-01,0.8660254037844386,0.5000000000000001,0.7878787878787878,2,3
2016,3,gas,11.259,2016-03-01,1.0,6.123233995736766e-17,0.7878787878787878,2,3
2016,4,gas,10.193,2016-04-01,0.8660254037844387,-0.4999999999999998,0.7878787878787878,2,3
2016,5,gas,9.778,2016-05-01,0.49999999999999994,-0.8660254037844387,0.7878787878787878,2,3
2016,6,gas,10.231,2016-06-01,1.2246467991473532e-16,-1.0,0.7878787878787878,2,3
2016,7,gas,8.81,2016-07-01,-0.4999999999999997,-0.8660254037844388,0.7878787878787878,2,3
2016,8,gas,9.616,2016-08-01,-0.8660254037844384,-0.5000000000000004,0.7878787878787878,2,3
2016,9,gas,10.753,2016-09-01,-1.0,-1.8369701987210297e-16,0.7878787878787878,2,3
2016,10,gas,11.28,2016-10-01,-0.8660254037844386,0.5000000000000001,0.7878787878787878,2,3
2016,11,gas,11.836,2016-11-01,-0.5000000000000004,0.8660254037844384,0.7878787878787878,2,3
2016,12,gas,11.102,2016-12-01,-2.4492935982947064e-16,1.0,0.7878787878787878,2,3
2017,1,gas,12.158,2017-01-01,0.49999999999999994,0.8660254037844387,0.8181818181818182,2,3
2017,2,gas,10.248,2017-02-01,0.8660254037844386,0.5000000000000001,0.8181818181818182,2,3
2017,3,gas,11.056,2017-03-01,1.0,6.123233995736766e-17,0.8181818181818182,2,3
2017,4,gas,9.663,2017-04-01,0.8660254037844387,-0.4999999999999998,0.8181818181818182,2,3
2017,5,gas,10.279,2017-05-01,0.49999999999999994,-0.8660254037844387,0.8181818181818182,2,3
2017,6,gas,9.383,2017-06-01,1.2246467991473532e-16,-1.0,0.8181818181818182,2,3
2017,7,gas,10.12,2017-07-01,-0.4999999999999997,-0.8660254037844388,0.8181818181818182,2,3
2017,8,gas,11.486,2017-08-01,-0.8660254037844384,-0.5000000000000004,0.8181818181818182,2,3
2017,9,gas,10.93,2017-09-01,-1.0,-1.8369701987210297e-16,0.8181818181818182,2,3
2017,10,gas,10.679,2017-10-01,-0.8660254037844386,0.5000000000000001,0.8181818181818182,2,3
2017,11,gas,13.109,2017-11-01,-0.5000000000000004,0.8660254037844384,0.8181818181818182,2,3
2017,12,gas,12.717,2017-12-01,-2.4492935982947064e-16,1.0,0.8181818181818182,2,3
2018,1,gas,11.751,2018-01-01,0.49999999999999994,0.8660254037844387,0.8484848484848485,2,3
2018,2,gas,11.898,2018-02-01,0.8660254037844386,0.5000000000000001,0.8484848484848485,2,3
2018,3,gas,12.0,2018-03-01,1.0,6.123233995736766e-17,0.8484848484848485,2,3
2018,4,gas,9.759,2018-04-01,0.8660254037844387,-0.4999999999999998,0.8484848484848485,2,3
2018,5,gas,10.443,2018-05-01,0.49999999999999994,-0.8660254037844387,0.8484848484848485,2,3
2018,6,gas,9.968,2018-06-01,1.2246467991473532e-16,-1.0,0.8484848484848485,2,3
2018,7,gas,9.799,2018-07-01,-0.4999999999999997,-0.8660254037844388,0.8484848484848485,2,3
2018,8,gas,10.449,2018-08-01,-0.8660254037844384,-0.5000000000000004,0.8484848484848485,2,3
2018,9,gas,11.528,2018-09-01,-1.0,-1.8369701987210297e-16,0.8484848484848485,2,3
2018,10,gas,12.33,2018-10-01,-0.8660254037844386,0.5000000000000001,0.8484848484848485,2,3
2018,11,gas,11.943,2018-11-01,-0.5000000000000004,0.8660254037844384,0.8484848484848485,2,3
2018,12,gas,13.375,2018-12-01,-2.4492935982947064e-16,1.0,0.8484848484848485,2,3
2019,1,gas,12.582,2019-01-01,0.49999999999999994,0.8660254037844387,0.8787878787878788,2,3
2019,2,gas,10.823,2019-02-01,0.8660254037844386,0.5000000000000001,0.8787878787878788,2,3
2019,3,gas,11.053,2019-03-01,1.0,6.123233995736766e-17,0.8787878787878788,2,3
2019,4,gas,11.911,2019-04-01,0.8660254037844387,-0.4999999999999998,0.8787878787878788,2,3
2019,5,gas,10.477,2019-05-01,0.49999999999999994,-0.8660254037844387,0.8787878787878788,2,3
2019,6,gas,9.847,2019-06-01,1.2246467991473532e-16,-1.0,0.8787878787878788,2,3
2019,7,gas,10.498,2019-07-01,-0.4999999999999997,-0.8660254037844388,0.8787878787878788,2,3
2019,8,gas,12.179,2019-08-01,-0.8660254037844384,-0.5000000000000004,0.8787878787878788,2,3
2019,9,gas,11.575,2019-09-01,-1.0,-1.8369701987210297e-16,0.8787878787878788,2,3
2019,10,gas,13.158,2019-10-01,-0.8660254037844386,0.5000000000000001,0.8787878787878788,2,3
2019,11,gas,12.57,2019-11-01,-0.5000000000000004,0.8660254037844384,0.8787878787878788,2,3
2019,12,gas,13.688,2019-12-01,-2.4492935982947064e-16,1.0,0.8787878787878788,2,3
2020,1,gas,12.658,2020-01-01,0.49999999999999994,0.8660254037844387,0.9090909090909091,2,3
2020,2,gas,10.295,2020-02-01,0.8660254037844386,0.5000000000000001,0.9090909090909091,2,3
2020,3,gas,11.958,2020-03-01,1.0,6.123233995736766e-17,0.9090909090909091,2,3
2020,4,gas,9.853,2020-04-01,0.8660254037844387,-0.4999999999999998,0.9090909090909091,2,3
2020,5,gas,10.399,2020-05-01,0.49999999999999994,-0.8660254037844387,0.9090909090909091,2,3
2020,6,gas,9.746,2020-06-01,1.2246467991473532e-16,-1.0,0.9090909090909091,2,3
2020,7,gas,10.319,2020-07-01,-0.4999999999999997,-0.8660254037844388,0.9090909090909091,2,3
2020,8,gas,9.097,2020-08-01,-0.8660254037844384,-0.5000000000000004,0.9090909090909091,2,3
2020,9,gas,11.125,2020-09-01,-1.0,-1.8369701987210297e-16,0.9090909090909091,2,3
2020,10,gas,12.419,2020-10-01,-0.8660254037844386,0.5000000000000001,0.9090909090909091,2,3
2020,11,gas,12.477,2020-11-01,-0.5000000000000004,0.8660254037844384,0.9090909090909091,2,3
2020,12,gas,13.145,2020-12-01,-2.4492935982947064e-16,1.0,0.9090909090909091,2,3
2021,1,gas,12.867,2021-01-01,0.49999999999999994,0.8660254037844387,0.9393939393939394,2,3
2021,2,gas,10.471,2021-02-01,0.8660254037844386,0.5000000000000001,0.9393939393939394,2,3
2021,3,gas,11.727,2021-03-01,1.0,6.123233995736766e-17,0.9393939393939394,2,3
2021,4,gas,10.439,2021-04-01,0.8660254037844387,-0.4999999999999998,0.9393939393939394,2,3
2021,5,gas,10.526,2021-05-01,0.49999999999999994,-0.8660254037844387,0.9393939393939394,2,3
2021,6,gas,10.061,2021-06-01,1.2246467991473532e-16,-1.0,0.9393939393939394,2,3
2021,7,gas,10.259,2021-07-01,-0.4999999999999997,-0.8660254037844388,0.9393939393939394,2,3
2021,8,gas,10.42,2021-08-01,-0.8660254037844384,-0.5000000000000004,0.9393939393939394,2,3
2021,9,gas,11.122,2021-09-01,-1.0,-1.8369701987210297e-16,0.9393939393939394,2,3
2021,10,gas,11.221,2021-10-01,-0.8660254037844386,0.5000000000000001,0.9393939393939394,2,3
2021,11,gas,12.472,2021-11-01,-0.5000000000000004,0.8660254037844384,0.9393939393939394,2,3
2021,12,gas,12.985,2021-12-01,-2.4492935982947064e-16,1.0,0.9393939393939394,2,3
2022,1,gas,12.243,2022-01-01,0.49999999999999994,0.8660254037844387,0.9696969696969697,2,3
2022,2,gas,13.052,2022-02-01,0.8660254037844386,0.5000000000000001,0.9696969696969697,2,3
2022,3,gas,10.844,2022-03-01,1.0,6.123233995736766e-17,0.9696969696969697,2,3
2022,4,gas,10.349,2022-04-01,0.8660254037844387,-0.4999999999999998,0.9696969696969697,2,3
2022,5,gas,9.17,2022-05-01,0.49999999999999994,-0.8660254037844387,0.9696969696969697,2,3
2022,6,gas,10.615,2022-06-01,1.2246467991473532e-16,-1.0,0.9696969696969697,2,3
2022,7,gas,9.952,2022-07-01,-0.4999999999999997,-0.8660254037844388,0.9696969696969697,2,3
2022,8,gas,12.542,2022-08-01,-0.8660254037844384,-0.5000000000000004,0.9696969696969697,2,3
2022,9,gas,12.766,2022-09-01,-1.0,-1.8369701987210297e-16,0.9696969696969697,2,3
2022,10,gas,14.267,2022-10-01,-0.8660254037844386,0.5000000000000001,0.9696969696969697,2,3
2022,11,gas,12.337,2022-11-01,-0.5000000000000004,0.8660254037844384,0.9696969696969697,2,3
2022,12,gas,15.21,2022-12-01,-2.4492935982947064e-16,1.0,0.9696969696969697,2,3
2023,1,gas,14.202,2023-01-01,0.49999999999999994,0.8660254037844387,1.0,2,3
2023,2,gas,11.775,2023-02-01,0.8660254037844386,0.5000000000000001,1.0,2,3
2023,3,gas,12.143,2023-03-01,1.0,6.123233995736766e-17,1.0,2,3
2023,4,gas,11.948,2023-04-01,0.8660254037844387,-0.4999999999999998,1.0,2,3
2023,5,gas,12.503,2023-05-01,0.49999999999999994,-0.8660254037844387,1.0,2,3
2023,6,gas,12.659,2023-06-01,1.2246467991473532e-16,-1.0,1.0,2,3
2023,7,gas,11.515,2023-07-01,-0.4999999999999997,-0.8660254037844388,1.0,2,3
2023,8,gas,10.982,2023-08-01,-0.8660254037844384,-0.5000000000000004,1.0,2,3
2023,9,gas,11.965,2023-09-01,-1.0,-1.8369701987210297e-16,1.0,2,3
2023,10,gas,14.853,2023-10-01,-0.8660254037844386,0.5000000000000001,1.0,2,3
2023,11,gas,13.931,2023-11-01,-0.5000000000000004,0.8660254037844384,1.0,2,3
2023,12,gas,15.089,2023-12-01,-2.4492935982947064e-16,1.0,1.0,2,3
1990,1,oil,11.855,1990-01-01,0.49999999999999994,0.8660254037844387,0.0,0,4
1990,2,oil,11.963,1990-02-01,0.8660254037844386,0.5000000000000001,0.0,0,4
1990,3,oil,12.498,1990-03-01,1.0,6.123233995736766e-17,0.0,0,4
1990,4,oil,11.886,1990-04-01,0.8660254037844387,-0.4999999999999998,0.0,0,4
1990,5,oil,11.206,1990-05-01,0.49999999999999994,-0.8660254037844387,0.0,0,4
1990,6,oil,12.07,1990-06-01,1.2246467991473532e-16,-1.0,0.0,0,4
1990,7,oil,11.586,1990-07-01,-0.4999999999999997,-0.8660254037844388,0.0,0,4
1990,8,oil,13.268,1990-08-01,-0.8660254037844384,-0.5000000000000004,0.0,0,4
1990,9,oil,11.736,1990-09-01,-1.0,-1.8369701987210297e-16,0.0,0,4
1990,10,oil,11.912,1990-10-01,-0.8660254037844386,0.5000000000000001,0.0,0,4
1990,11,oil,12.481,1990-11-01,-0.5000000000000004,0.8660254037844384,0.0,0,4
1990,12,oil,12.1,1990-12-01,-2.4492935982947064e-16,1.0,0.0,0,4
1991,1,oil,12.056,1991-01-01,0.49999999999999994,0.8660254037844387,0.030303030303030304,0,4
1991,2,oil,11.682,1991-02-01,0.8660254037844386,0.5000000000000001,0.030303030303030304,0,4
1991,3,oil,13.931,1991-03-01,1.0,6.123233995736766e-17,0.030303030303030304,0,4
1991,4,oil,11.73,1991-04-01,0.8660254037844387,-0.4999999999999998,0.030303030303030304,0,4
1991,5,oil,12.739,1991-05-01,0.49999999999999994,-0.8660254037844387,0.030303030303030304,0,4
1991,6,oil,10.603,1991-06-01,1.2246467991473532e-16,-1.0,0.030303030303030304,0,4
1991,7,oil,13.314,1991-07-01,-0.4999999999999997,-0.8660254037844388,0.030303030303030304,0,4
1991,8,oil,11.425,1991-08-01,-0.8660254037844384,-0.5000000000000004,0.030303030303030304,0,4
1991,9,oil,11.883,1991-09-01,-1.0,-1.8369701987210297e-16,0.030303030303030304,0,4
1991,10,oil,11.97,1991-10-01,-0.8660254037844386,0.5000000000000001,0.030303030303030304,0,4
1991,11,oil,13.805,1991-11-01,-0.5000000000000004,0.8660254037844384,0.030303030303030304,0,4
1991,12,oil,12.84,1991-12-01,-2.4492935982947064e-16,1.0,0.030303030303030304,0,4
1992,1,oil,12.916,1992-01-01,0.49999999999999994,0.8660254037844387,0.06060606060606061,0,4
1992,2,oil,12.966,1992-02-01,0.8660254037844386,0.5000000000000001,0.06060606060606061,0,4
1992,3,oil,14.153,1992-03-01,1.0,6.123233995736766e-17,0.06060606060606061,0,4
1992,4,oil,13.052,1992-04-01,0.8660254037844387,-0.4999999999999998,0.06060606060606061,0,4
1992,5,oil,13.922,1992-05-01,0.49999999999999994,-0.8660254037844387,0.06060606060606061,0,4
1992,6,oil,11.933,1992-06-01,1.2246467991473532e-16,-1.0,0.06060606060606061,0,4
1992,7,oil,12.372,1992-07-01,-0.4999999999999997,-0.8660254037844388,0.06060606060606061,0,4
1992,8,oil,12.404,1992-08-01,-0.8660254037844384,-0.5000000000000004,0.06060606060606061,0,4
1992,9,oil,12.824,1992-09-01,-1.0,-1.8369701987210297e-16,0.06060606060606061,0,4
1992,10,oil,13.57,1992-10-01,-0.8660254037844386,0.5000000000000001,0.06060606060606061,0,4
1992,11,oil,12.389,1992-11-01,-0.5000000000000004,0.8660254037844384,0.06060606060606061,0,4
1992,12,oil,13.962,1992-12-01,-2.4492935982947064e-16,1.0,0.06060606060606061,0,4
1993,1,oil,14.345,1993-01-01,0.49999999999999994,0.8660254037844387,0.09090909090909091,0,4
1993,2,oil,12.809,1993-02-01,0.8660254037844386,0.5000000000000001,0.09090909090909091,0,4
1993,3,oil,14.059,1993-03-01,1.0,6.123233995736766e-17,0.09090909090909091,0,4
1993,4,oil,13.478,1993-04-01,0.8660254037844387,-0.4999999999999998,0.09090909090909091,0,4
1993,5,oil,13.146,1993-05-01,0.49999999999999994,-0.8660254037844387,0.09090909090909091,0,4
1993,6,oil,12.051,1993-06-01,1.2246467991473532e-16,-1.0,0.09090909090909091,0,4
1993,7,oil,11.27,1993-07-01,-0.4999999999999997,-0.8660254037844388,0.09090909090909091,0,4
1993,8,oil,12.165,1993-08-01,-0.8660254037844384,-0.5000000000000004,0.09090909090909091,0,4
1993,9,oil,13.881,1993-09-01,-1.0,-1.8369701987210297e-16,0.09090909090909091,0,4
1993,10,oil,14.016,1993-10-01,-0.8660254037844386,0.5000000000000001,0.09090909090909091,0,4
1993,11,oil,13.362,1993-11-01,-0.5000000000000004,0.8660254037844384,0.09090909090909091,0,4
1993,12,oil,14.523,1993-12-01,-2.4492935982947064e-16,1.0,0.09090909090909091,0,4
1994,1,oil,13.906,1994-01-01,0.49999999999999994,0.8660254037844387,0.12121212121212122,0,4
1994,2,oil,13.577,1994-02-01,0.8660254037844386,0.5000000000000001,0.12121212121212122,0,4
1994,3,oil,13.615,1994-03-01,1.0,6.123233995736766e-17,0.12121212121212122,0,4
1994,4,oil,15.664,1994-04-01,0.8660254037844387,-0.4999999999999998,0.12121212121212122,0,4
1994,5,oil,14.307,1994-05-01,0.49999999999999994,-0.8660254037844387,0.12121212121212122,0,4
1994,6,oil,12.734,1994-06-01,1.2246467991473532e-16,-1.0,0.12121212121212122,0,4
1994,7,oil,11.429,1994-07-01,-0.4999999999999997,-0.8660254037844388,0.12121212121212122,0,4
1994,8,oil,14.265,1994-08-01,-0.8660254037844384,-0.5000000000000004,0.12121212121212122,0,4
1994,9,oil,13.518,1994-09-01,-1.0,-1.8369701987210297e-16,0.12121212121212122,0,4
1994,10,oil,13.955,1994-10-01,-0.8660254037844386,0.5000000000000001,0.12121212121212122,0,4
1994,11,oil,13.404,1994-11-01,-0.5000000000000004,0.8660254037844384,0.12121212121212122,0,4
1994,12,oil,13.664,1994-12-01,-2.4492935982947064e-16,1.0,0.12121212121212122,0,4
1995,1,oil,15.402,1995-01-01,0.49999999999999994,0.8660254037844387,0.15151515151515152,0,4
1995,2,oil,12.961,1995-02-01,0.8660254037844386,0.5000000000000001,0.15151515151515152,0,4
1995,3,oil,14.072,1995-03-01,1.0,6.123233995736766e-17,0.15151515151515152,0,4
1995,4,oil,14.362,1995-04-01,0.8660254037844387,-0.4999999999999998,0.15151515151515152,0,4
1995,5,oil,13.335,1995-05-01,0.49999999999999994,-0.8660254037844387,0.15151515151515152,0,4
1995,6,oil,13.79,1995-06-01,1.2246467991473532e-16,-1.0,0.15151515151515152,0,4
1995,7,oil,12.462,1995-07-01,-0.4999999999999997,-0.8660254037844388,0.15151515151515152,0,4
1995,8,oil,14.992,1995-08-01,-0.8660254037844384,-0.5000000000000004,0.15151515151515152,0,4
1995,9,oil,14.157,1995-09-01,-1.0,-1.8369701987210297e-16,0.15151515151515152,0,4
1995,10,oil,13.687,1995-10-01,-0.8660254037844386,0.5000000000000001,0.15151515151515152,0,4
1995,11,oil,15.732,1995-11-01,-0.5000000000000004,0.8660254037844384,0.15151515151515152,0,4
1995,12,oil,15.285,1995-12-01,-2.4492935982947064e-16,1.0,0.15151515151515152,0,4
1996,1,oil,15.963,1996-01-01,0.49999999999999994,0.8660254037844387,0.18181818181818182,0,4
1996,2,oil,14.073,1996-02-01,0.8660254037844386,0.5000000000000001,0.18181818181818182,0,4
1996,3,oil,13.474,1996-03-01,1.0,6.123233995736766e-17,0.18181818181818182,0,4
1996,4,oil,16.429,1996-04-01,0.8660254037844387,-0.4999999999999998,0.18181818181818182,0,4
1996,5,oil,14.032,1996-05-01,0.49999999999999994,-0.8660254037844387,0.18181818181818182,0,4
1996,6,oil,15.197,1996-06-01,1.2246467991473532e-16,-1.0,0.18181818181818182,0,4
1996,7,oil,15.187,1996-07-01,-0.4999999999999997,-0.8660254037844388,0.18181818181818182,0,4
1996,8,oil,16.17,1996-08-01,-0.8660254037844384,-0.5000000000000004,0.18181818181818182,0,4
1996,9,oil,16.903,1996-09-01,-1.0,-1.8369701987210297e-16,0.18181818181818182,0,4
1996,10,oil,15.805,1996-10-01,-0.8660254037844386,0.5000000000000001,0.18181818181818182,0,4
1996,11,oil,16.216,1996-11-01,-0.5000000000000004,0.8660254037844384,0.18181818181818182,0,4
1996,12,oil,15.431,1996-12-01,-2.4492935982947064e-16,1.0,0.18181818181818182,0,4
1997,1,oil,20.124,1997-01-01,0.49999999999999994,0.8660254037844387,0.21212121212121213,0,4
1997,2,oil,15.137,1997-02-01,0.8660254037844386,0.5000000000000001,0.21212121212121213,0,4
1997,3,oil,15.073,1997-03-01,1.0,6.123233995736766e-17,0.21212121212121213,0,4
1997,4,oil,17.159,1997-04-01,0.8660254037844387,-0.4999999999999998,0.21212121212121213,0,4
1997,5,oil,15.814,1997-05-01,0.49999999999999994,-0.8660254037844387,0.21212121212121213,0,4
1997,6,oil,15.583,1997-06-01,1.2246467991473532e-16,-1.0,0.21212121212121213,0,4
1997,7,oil,17.108,1997-07-01,-0.4999999999999997,-0.8660254037844388,0.21212121212121213,0,4
1997,8,oil,15.172,1997-08-01,-0.8660254037844384,-0.5000000000000004,0.21212121212121213,0,4
1997,9,oil,15.101,1997-09-01,-1.0,-1.8369701987210297e-16,0.21212121212121213,0,4
1997,10,oil,16.601,1997-10-01,-0.8660254037844386,0.5000000000000001,0.21212121212121213,0,4
1997,11,oil,16.693,1997-11-01,-0.5000000000000004,0.8660254037844384,0.21212121212121213,0,4
1997,12,oil,17.173,1997-12-01,-2.4492935982947064e-16,1.0,0.21212121212121213,0,4
1998,1,oil,18.325,1998-01-01,0.49999999999999994,0.8660254037844387,0.24242424242424243,0,4
1998,2,oil,14.566,1998-02-01,0.8660254037844386,0.5000000000000001,0.24242424242424243,0,4
1998,3,oil,17.234,1998-03-01,1.0,6.123233995736766e-17,0.24242424242424243,0,4
1998,4,oil,15.643,1998-04-01,0.8660254037844387,-0.4999999999999998,0.24242424242424243,0,4
1998,5,oil,15.8,1998-05-01,0.49999999999999994,-0.8660254037844387,0.24242424242424243,0,4
1998,6,oil,15.1,1998-06-01,1.2246467991473532e-16,-1.0,0.24242424242424243,0,4
1998,7,oil,15.095,1998-07-01,-0.4999999999999997,-0.8660254037844388,0.24242424242424243,0,4
1998,8,oil,16.233,1998-08-01,-0.8660254037844384,-0.5000000000000004,0.24242424242424243,0,4
1998,9,oil,17.258,1998-09-01,-1.0,-1.8369701987210297e-16,0.24242424242424243,0,4
1998,10,oil,18.554,1998-10-01,-0.8660254037844386,0.5000000000000001,0.24242424242424243,0,4
1998,11,oil,14.988,1998-11-01,-0.5000000000000004,0.8660254037844384,0.24242424242424243,0,4
1998,12,oil,18.245,1998-12-01,-2.4492935982947064e-16,1.0,0.24242424242424243,0,4
1999,1,oil,17.929,1999-01-01,0.49999999999999994,0.8660254037844387,0.2727272727272727,0,4
1999,2,oil,16.782,1999-02-01,0.8660254037844386,0.5000000000000001,0.2727272727272727,0,4
1999,3,oil,16.245,1999-03-01,1.0,6.123233995736766e-17,0.2727272727272727,0,4
1999,4,oil,17.766,1999-04-01,0.8660254037844387,-0.4999999999999998,0.2727272727272727,0,4
1999,5,oil,16.507,1999-05-01,0.49999999999999994,-0.8660254037844387,0.2727272727272727,0,4
1999,6,oil,15.916,1999-06-01,1.2246467991473532e-16,-1.0,0.2727272727272727,0,4
1999,7,oil,16.609,1999-07-01,-0.4999999999999997,-0.8660254037844388,0.2727272727272727,0,4
1999,8,oil,17.377,1999-08-01,-0.8660254037844384,-0.5000000000000004,0.2727272727272727,0,4
1999,9,oil,12.257,1999-09-01,-1.0,-1.8369701987210297e-16,0.2727272727272727,0,4
1999,10,oil,16.881,1999-10-01,-0.8660254037844386,0.5000000000000001,0.2727272727272727,0,4
1999,11,oil,15.837,1999-11-01,-0.5000000000000004,0.8660254037844384,0.2727272727272727,0,4
1999,12,oil,17.564,1999-12-01,-2.4492935982947064e-16,1.0,0.2727272727272727,0,4
2000,1,oil,18.869,2000-01-01,0.49999999999999994,0.8660254037844387,0.30303030303030304,0,4
2000,2,oil,17.962,2000-02-01,0.8660254037844386,0.5000000000000001,0.30303030303030304,0,4
2000,3,oil,17.805,2000-03-01,1.0,6.123233995736766e-17,0.30303030303030304,0,4
2000,4,oil,16.628,2000-04-01,0.8660254037844387,-0.4999999999999998,0.30303030303030304,0,4
2000,5,oil,17.551,2000-05-01,0.49999999999999994,-0.8660254037844387,0.30303030303030304,0,4
2000,6,oil,16.251,2000-06-01,1.2246467991473532e-16,-1.0,0.30303030303030304,0,4
2000,7,oil,17.324,2000-07-01,-0.4999999999999997,-0.8660254037844388,0.30303030303030304,0,4
2000,8,oil,17.352,2000-08-01,-0.8660254037844384,-0.5000000000000004,0.30303030303030304,0,4
2000,9,oil,17.167,2000-09-01,-1.0,-1.8369701987210297e-16,0.30303030303030304,0,4
2000,10,oil,19.503,2000-10-01,-0.8660254037844386,0.5000000000000001,0.30303030303030304,0,4
2000,11,oil,17.31,2000-11-01,-0.5000000000000004,0.8660254037844384,0.30303030303030304,0,4
2000,12,oil,18.003,2000-12-01,-2.4492935982947064e-16,1.0,0.30303030303030304,0,4
2001,1,oil,19.385,2001-01-01,0.49999999999999994,0.8660254037844387,0.3333333333333333,0,4
2001,2,oil,15.806,2001-02-01,0.8660254037844386,0.5000000000000001,0.3333333333333333,0,4
2001,3,oil,18.37,2001-03-01,1.0,6.123233995736766e-17,0.3333333333333333,0,4
2001,4,oil,19.149,2001-04-01,0.8660254037844387,-0.4999999999999998,0.3333333333333333,0,4
2001,5,oil,15.859,2001-05-01,0.49999999999999994,-0.8660254037844387,0.3333333333333333,0,4
2001,6,oil,18.291,2001-06-01,1.2246467991473532e-16,-1.0,0.3333333333333333,0,4
2001,7,oil,16.568,2001-07-01,-0.4999999999999997,-0.8660254037844388,0.3333333333333333,0,4
2001,8,oil,18.792,2001-08-01,-0.8660254037844384,-0.5000000000000004,0.3333333333333333,0,4
2001,9,oil,17.807,2001-09-01,-1.0,-1.8369701987210297e-16,0.3333333333333333,0,4
2001,10,oil,18.351,2001-10-01,-0.8660254037844386,0.5000000000000001,0.3333333333333333,0,4
2001,11,oil,18.595,2001-11-01,-0.5000000000000004,0.8660254037844384,0.3333333333333333,0,4
2001,12,oil,18.142,2001-12-01,-2.4492935982947064e-16,1.0,0.3333333333333333,0,4
2002,1,oil,18.396,2002-01-01,0.49999999999999994,0.8660254037844387,0.36363636363636365,0,4
2002,2,oil,17.804,2002-02-01,0.8660254037844386,0.5000000000000001,0.36363636363636365,0,4
2002,3,oil,19.593,2002-03-01,1.0,6.123233995736766e-17,0.36363636363636365,0,4
2002,4,oil,16.668,2002-04-01,0.8660254037844387,-0.4999999999999998,0.36363636363636365,0,4
2002,5,oil,18.816,2002-05-01,0.49999999999999994,-0.8660254037844387,0.36363636363636365,0,4
2002,6,oil,19.341,2002-06-01,1.2246467991473532e-16,-1.0,0.36363636363636365,0,4
2002,7,oil,16.44,2002-07-01,-0.4999999999999997,-0.8660254037844388,0.36363636363636365,0,4
2002,8,oil,19.462,2002-08-01,-0.8660254037844384,-0.5000000000000004,0.36363636363636365,0,4
2002,9,oil,17.135,2002-09-01,-1.0,-1.8369701987210297e-16,0.36363636363636365,0,4
2002,10,oil,18.039,2002-10-01,-0.8660254037844386,0.5000000000000001,0.36363636363636365,0,4
2002,11,oil,19.694,2002-11-01,-0.5000000000000004,0.8660254037844384,0.36363636363636365,0,4
2002,12,oil,19.388,2002-12-01,-2.4492935982947064e-16,1.0,0.36363636363636365,0,4
2003,1,oil,20.945,2003-01-01,0.49999999999999994,0.8660254037844387,0.3939393939393939,0,4
2003,2,oil,19.245,2003-02-01,0.8660254037844386,0.5000000000000001,0.3939393939393939,0,4
2003,3,oil,17.843,2003-03-01,1.0,6.123233995736766e-17,0.3939393939393939,0,4
2003,4,oil,19.45,2003-04-01,0.8660254037844387,-0.4999999999999998,0.3939393939393939,0,4
2003,5,oil,19.406,2003-05-01,0.49999999999999994,-0.8660254037844387,0.3939393939393939,0,4
2003,6,oil,17.05,2003-06-01,1.2246467991473532e-16,-1.0,0.3939393939393939,0,4
2003,7,oil,17.274,2003-07-01,-0.4999999999999997,-0.8660254037844388,0.3939393939393939,0,4
2003,8,oil,20.388,2003-08-01,-0.8660254037844384,-0.5000000000000004,0.3939393939393939,0,4
2003,9,oil,17.774,2003-09-01,-1.0,-1.8369701987210297e-16,0.3939393939393939,0,4
2003,10,oil,19.482,2003-10-01,-0.8660254037844386,0.5000000000000001,0.3939393939393939,0,4
2003,11,oil,18.18,2003-11-01,-0.5000000000000004,0.8660254037844384,0.3939393939393939,0,4
2003,12,oil,20.512,2003-12-01,-2.4492935982947064e-16,1.0,0.3939393939393939,0,4
2004,1,oil,19.561,2004-01-01,0.49999999999999994,0.8660254037844387,0.42424242424242425,0,4
2004,2,oil,17.423,2004-02-01,0.8660254037844386,0.5000000000000001,0.42424242424242425,0,4
2004,3,oil,22.134,2004-03-01,1.0,6.123233995736766e-17,0.42424242424242425,0,4
2004,4,oil,19.848,2004-04-01,0.8660254037844387,-0.4999999999999998,0.42424242424242425,0,4
